timestamp,test-class,test-method,time,description,result
2021-09-09 20:25:06.959,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3307,"[9] recordIndex=6, user=manager1, password=manager1, title=Pour filling into pan, description=Pour the cream cheese filling into the springform pan, over the graham cracker bottom layer. Smooth the top with a rubber spatula., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 21:30, endPeriod=2021/06/13 22:30, visibility=PUBLIC",OK
2021-09-09 20:25:11.287,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3987,"[10] recordIndex=7, user=manager1, password=manager1, title=Carefully pour the hot water into the roasting pan., description=(Without touching the hot oven), to create a water bath for the cheesecake, pouring until the water reaches halfway up the side of the springform pan, about 1 1/4 inches. (Alternatively you can add the water before putting the pan in the oven, whichever is easier for you.), workload=41.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 23:30, endPeriod=2021/06/14 00:30, visibility=PUBLIC",OK
2021-09-09 20:25:15.671,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3962,"[11] recordIndex=8, user=manager1, password=manager1, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 01:30, endPeriod=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 20:25:19.741,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3750,"[12] recordIndex=9, user=manager1, password=manager1, title=Chill 4 hours, description=Cover the top of the cheesecake with foil, so that it doesn't actually touch the cheesecake. Chill in the refrigerator for a minimum of 4 hours, or overnight., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 02:30, endPeriod=2021/06/13 03:30, visibility=PRIVATE",OK
2021-09-09 20:25:22.289,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2232,"[1] id=32, user=manager1, password=manager1",OK
2021-09-09 20:25:25.122,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2536,"[2] id=33, user=manager2, password=manager2",OK
2021-09-09 20:25:27.74,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2247,"[3] id=55, user=manager1, password=manager1",OK
2021-09-09 20:25:30.347,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2318,"[4] id=55, user=manager2, password=manager2",OK
2021-09-09 20:25:49.545,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8569,"[1] recordIndex=0, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 20:25:57.896,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8042,"[2] recordIndex=1, title=Task 2: Startup project, description=Add tools in workspace, workload=2.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:26:06.779,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8552,"[3] recordIndex=2, title=Study of the sex of wild animal life in dry areas, description=Lorem ipsum dolorem, workload=99.59, link=https://lol.org, startPeriod=2022/09/13 10:30, endPeriod=2024/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:26:16.117,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8999,"[4] recordIndex=3, title=a, description=a, workload=1.00, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.es, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 20:26:26.34,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9860,"[5] recordIndex=4, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 20:26:35.01,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8274,"[6] recordIndex=5, title=Task 2: Startup project, description=Add tools in workspace, workload=1.59, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:26:43.258,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7710,"[7] recordIndex=6, title=Task 2: Startup project, description=Add tools in workspace, workload=0.01, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:26:51.776,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8188,"[8] recordIndex=7, title=Task 2: Startup project, description=Add tools in workspace, workload=0.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:26:59.811,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7718,"[9] recordIndex=8, title=Task 2: Startup project, description=Add tools in workspace, workload=1.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 20:27:05.245,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5099,"[1] recordIndex=1, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=null, visibility=PUBLIC",OK
2021-09-09 20:27:10.449,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4831,"[2] recordIndex=2, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=null, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 20:27:14.987,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4219,"[3] recordIndex=3, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=null, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=null",OK
2021-09-09 20:27:19.586,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4232,"[4] recordIndex=4, title=Task 1: Initialize project, description=null, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 20:27:25.299,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5386,"[5] recordIndex=5, title=null, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 20:27:30.12,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4453,"[6] recordIndex=6, title=null, description=null, workload=null, link=null, startPeriod=null, endPeriod=null, visibility=null",OK
2021-09-09 20:27:34.699,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4105,"[7] recordIndex=7, title=Example title, description=Example description, workload=0.01, link=http://lol.org, startPeriod=2021/09/15 10:30, endPeriod=2021/09/15 10:29, visibility=null",OK
2021-09-09 20:27:39.772,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4760,"[8] recordIndex=8, title=Example title, description=Example description, workload=0.00, link=null, startPeriod=10:30, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-09 20:27:44.903,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4810,"[9] recordIndex=9, title=Example title, description=Example description, workload=0.02, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.com, startPeriod=10:30, endPeriod=2021/09/15 10:31, visibility=PUBLIC",OK
2021-09-09 20:27:50.4,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,5146,"[10] recordIndex=1, title=Example title, description=Example description, workload=0.50, link=http:/err.org, startPeriod=2021/09/15 10:00, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-09 20:27:55.398,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4643,"[11] recordIndex=2, title=Example title, description=Example description, workload=10000, link=null, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 20:28:00.339,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4641,"[12] recordIndex=3, title=Example title, description=Example description, workload=15000, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 20:28:05.01,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4323,"[13] recordIndex=4, title=Example title, description=Example description, workload=0.502, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 20:28:09.926,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4613,"[14] recordIndex=5, title=Example title, description=Example description, workload=0.5026, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 20:28:14.821,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4591,"[15] recordIndex=6, title=Example title, description=Example description, workload=-1, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 20:28:19.343,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4192,"[16] recordIndex=7, title=Example title, description=Example description, workload=1.01, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 20:28:35.014,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,3449,"[1] recordIndex=0, moment=2021/08/19 07:00, author=William Dunbar, text=http://www.twitter.com, info=This is so easy for me, come and fight me, XANA monsters!",OK
2021-09-09 20:28:36.329,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,935,"[2] recordIndex=1, moment=2021/08/19 06:00, author=Aelita Stones, text=http://www.twitter.com, info=Jeremy, please save me! the Schyphozoa is coming for me!!",OK
2021-09-09 20:28:37.544,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,904,"[3] recordIndex=2, moment=2021/08/19 05:00, author=Ulrich Stern, text=http://www.facebook.com, info=Hey, come and get into Lyoko!",OK
2021-09-09 20:28:38.75,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,880,"[4] recordIndex=3, moment=2021/08/19 04:00, author=Jeremy Belpois, text=http://www.ifscl.com, info=I can't get tired of publishing shouts!",OK
2021-09-09 20:28:40.112,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1025,"[5] recordIndex=4, moment=2021/08/19 03:00, author=Odd Della Robbia, text=http://www.google.com, info=Our laptop is very mindboggingly strange!",OK
2021-09-09 20:28:41.391,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,939,"[6] recordIndex=5, moment=2021/08/19 02:00, author=Carmen María, text=null, info=I love cinema!",OK
2021-09-09 20:28:43.19,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1433,"[7] recordIndex=6, moment=2021/08/19 01:00, author=Guillermo Diz, text=null, info=I'm sad because I haven't found Leslie...",OK
2021-09-09 20:29:03.05,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2787,"[1] recordIndex=0, author=Carmen, text=Potatoes, info=http://www.example.org",OK
2021-09-09 20:29:06.121,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2756,"[2] recordIndex=1, author=Guillermo, text=Hey, info=null",OK
2021-09-09 20:29:09.165,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2728,"[3] recordIndex=2, author=Loren, text=I'm happy, info=http://www.example.org",OK
2021-09-09 20:29:12.256,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2728,"[4] recordIndex=3, author=PacoPacoPacoPacoPacoPacoo, text=I'm sad, info=null",OK
2021-09-09 20:29:15.43,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2860,"[5] recordIndex=4, author=Jesús, text=4, info=http://www.example.org",OK
2021-09-09 20:29:18.006,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2253,"[6] recordIndex=5, author=Javier, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHel, info=https://www.imdb.com",OK
2021-09-09 20:29:21.217,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2809,"[7] recordIndex=6, author=Rebeca, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHell, info=null",OK
2021-09-09 20:29:24.264,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2751,"[8] recordIndex=7, author=Sex s s s s s s s s s s, text=Hello, info=null",OK
2021-09-09 20:29:27.306,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2734,"[9] recordIndex=8, author=Pacoo, text=Millio dollar s s s s s s s s s s s, info=null",OK
2021-09-09 20:29:30.542,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2748,"[10] recordIndex=9, author=Sex s s s s s s s s s s, text=Hey hey, info=https://www.imdb.com",OK
2021-09-09 20:29:34.536,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3679,"[11] recordIndex=10, author=Amanda, text=Hard core s s s s s s s s s s s, info=https://www.imdb.com",OK
2021-09-09 20:29:37.538,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2657,"[12] recordIndex=11, author=Sex s s s s s s s s s s, text=Nigeria s s s s s s s s s s, info=null",OK
2021-09-09 20:29:41.1,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3247,"[13] recordIndex=12, author=Sex s s s s s s s s s s, text=Viagra s s s s s s s s s s, info=https://www.imdb.com",OK
2021-09-09 20:29:42.893,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1278,"[1] recordIndex=0, author=null, text=Potatoes, info=http://www.example.org",OK
2021-09-09 20:29:44.483,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1268,"[2] recordIndex=1, author=Gui, text=Hey, info=null",OK
2021-09-09 20:29:46.211,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1386,"[3] recordIndex=2, author=LorenLorenLorenLorenLorenL, text=I'm happy, info=http://www.example.org",OK
2021-09-09 20:29:47.94,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1407,"[4] recordIndex=3, author=Pacoo, text=null, info=null",OK
2021-09-09 20:29:49.972,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1638,"[5] recordIndex=4, author=Carmen, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloo, info=null",OK
2021-09-09 20:29:51.667,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1400,"[6] recordIndex=5, author=Pepito, text=Hello, info=jvh",OK
2021-09-09 20:29:54.25,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1998,"[7] recordIndex=6, author=Million dollar, text=Heyy, info=null",OK
2021-09-09 20:29:55.978,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1319,"[8] recordIndex=7, author=Sex s s s s s s s s, text=I'm sad, info=http://www.example.org",OK
2021-09-09 20:29:57.594,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1279,"[9] recordIndex=8, author=Jesús, text=Sex, info=http://www.example.org",OK
2021-09-09 20:29:59.28,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1364,"[10] recordIndex=9, author=Irene, text=Cialis s s s s s s s s, info=null",OK
2021-09-09 20:30:00.921,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1328,"[11] recordIndex=10, author=David, text=Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Sex Sex, info=http://www.example.org",OK
2021-09-09 20:30:02.52,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1303,"[12] recordIndex=11, author=Irene, text=I'm sad, info=http://www.viagra.org",OK
2021-09-09 20:30:04.303,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1436,"[13] recordIndex=12, author=Monica, text=I'm happy, info=http://www.aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org",OK
2021-09-09 20:30:06.079,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1389,"[14] recordIndex=13, author=Marta, text=Heey!, info=http://www.aaaaviagraaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org",OK
2021-09-09 20:30:07.644,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1242,"[15] recordIndex=14, author=null, text=null, info=null",OK
2021-09-09 20:30:23.263,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,5981,"[1] recordIndex=0, company=Seville's university, sector=Education",OK
2021-09-09 20:30:27.526,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3923,"[1] recordIndex=0, company=null, sector=null",OK
2021-09-09 20:30:31.798,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3926,"[2] recordIndex=1, company=null, sector=Education",OK
2021-09-09 20:30:36.138,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4029,"[3] recordIndex=2, company=Youtube, sector=null",OK
2021-09-09 20:30:40.795,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4343,"[4] recordIndex=3, company=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sector=Education",OK
2021-09-09 20:30:45.562,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4430,"[5] recordIndex=4, company=University, sector=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-09 20:31:03.547,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,8199,"[1] recordIndex=0, companyUpdate=Seville's university, sectorUpdate=Education",OK
2021-09-09 20:31:11.172,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,6895,"[1] recordIndex=0, companyUpdate=null, sectorUpdate=null",OK
2021-09-09 20:31:18.655,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,6884,"[2] recordIndex=1, companyUpdate=null, sectorUpdate=Education",OK
2021-09-09 20:31:25.715,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,6474,"[3] recordIndex=2, companyUpdate=Youtube, sectorUpdate=null",OK
2021-09-09 20:31:33.417,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,7132,"[4] recordIndex=3, companyUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sectorUpdate=Education",OK
2021-09-09 20:31:41.077,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,7107,"[5] recordIndex=4, companyUpdate=University, sectorUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-09 20:31:51.865,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1592,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 20:31:53.49,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1164,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-09 20:31:54.841,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,989,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-09 20:32:06.554,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,2128,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 20:32:08.372,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1354,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-09 20:32:10.032,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1323,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-09 20:32:10.935,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,591,"[1] id=32",OK
2021-09-09 20:32:11.626,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,339,"[2] id=33",OK
2021-09-09 20:32:12.272,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,332,"[3] id=34",OK
2021-09-09 20:32:12.953,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,350,"[4] id=35",OK
2021-09-09 20:32:13.683,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,376,"[5] id=36",OK
2021-09-09 20:32:14.334,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,330,"[6] id=37",OK
2021-09-09 20:32:14.992,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,336,"[7] id=38",OK
2021-09-09 20:32:15.722,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,373,"[8] id=39",OK
2021-09-09 20:32:16.491,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,372,"[9] id=40",OK
2021-09-09 20:32:17.116,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,313,"[10] id=41",OK
2021-09-09 20:32:17.75,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,312,"[11] id=42",OK
2021-09-09 20:32:18.533,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,330,"[12] id=51",OK
2021-09-09 20:32:33.605,acme.testing.SignUpTest,positiveSignUp,5315,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=+1 (123) 456",OK
2021-09-09 20:32:39.141,acme.testing.SignUpTest,positiveSignUp,5234,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-09 20:32:44.238,acme.testing.SignUpTest,positiveSignUp,4778,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=+34 945552342",OK
