timestamp,test-class,test-method,time,description,result
2021-09-09 21:25:49.268,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3143,"[9] recordIndex=6, user=manager1, password=manager1, title=Pour filling into pan, description=Pour the cream cheese filling into the springform pan, over the graham cracker bottom layer. Smooth the top with a rubber spatula., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 21:30, endPeriod=2021/06/13 22:30, visibility=PUBLIC",OK
2021-09-09 21:25:52.788,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3269,"[10] recordIndex=7, user=manager1, password=manager1, title=Carefully pour the hot water into the roasting pan., description=(Without touching the hot oven), to create a water bath for the cheesecake, pouring until the water reaches halfway up the side of the springform pan, about 1 1/4 inches. (Alternatively you can add the water before putting the pan in the oven, whichever is easier for you.), workload=41.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 23:30, endPeriod=2021/06/14 00:30, visibility=PUBLIC",OK
2021-09-09 21:25:56.24,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3232,"[11] recordIndex=8, user=manager1, password=manager1, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 01:30, endPeriod=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 21:25:59.79,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3256,"[12] recordIndex=9, user=manager1, password=manager1, title=Chill 4 hours, description=Cover the top of the cheesecake with foil, so that it doesn't actually touch the cheesecake. Chill in the refrigerator for a minimum of 4 hours, or overnight., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 02:30, endPeriod=2021/06/13 03:30, visibility=PRIVATE",OK
2021-09-09 21:26:02.152,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2125,"[1] id=32, user=manager1, password=manager1",OK
2021-09-09 21:26:04.523,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2143,"[2] id=33, user=manager2, password=manager2",OK
2021-09-09 21:26:06.827,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2007,"[3] id=55, user=manager1, password=manager1",OK
2021-09-09 21:26:09.207,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2134,"[4] id=55, user=manager2, password=manager2",OK
2021-09-09 21:26:24.501,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7880,"[1] recordIndex=0, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 21:26:32.352,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7598,"[2] recordIndex=1, title=Task 2: Startup project, description=Add tools in workspace, workload=2.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:26:40.767,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8177,"[3] recordIndex=2, title=Study of the sex of wild animal life in dry areas, description=Lorem ipsum dolorem, workload=99.59, link=https://lol.org, startPeriod=2022/09/13 10:30, endPeriod=2024/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:26:49.781,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8771,"[4] recordIndex=3, title=a, description=a, workload=1.00, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.es, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 21:26:58.785,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8780,"[5] recordIndex=4, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-09 21:27:06.659,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7613,"[6] recordIndex=5, title=Task 2: Startup project, description=Add tools in workspace, workload=1.59, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:27:14.757,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7851,"[7] recordIndex=6, title=Task 2: Startup project, description=Add tools in workspace, workload=0.01, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:27:22.961,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7897,"[8] recordIndex=7, title=Task 2: Startup project, description=Add tools in workspace, workload=0.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:27:30.138,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,6943,"[9] recordIndex=8, title=Task 2: Startup project, description=Add tools in workspace, workload=1.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-09 21:27:34.528,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4161,"[1] recordIndex=1, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=null, visibility=PUBLIC",OK
2021-09-09 21:27:39.027,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4234,"[2] recordIndex=2, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=null, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 21:27:43.19,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3828,"[3] recordIndex=3, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=null, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=null",OK
2021-09-09 21:27:47.406,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3967,"[4] recordIndex=4, title=Task 1: Initialize project, description=null, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 21:27:51.759,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4069,"[5] recordIndex=5, title=null, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 21:27:55.808,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3815,"[6] recordIndex=6, title=null, description=null, workload=null, link=null, startPeriod=null, endPeriod=null, visibility=null",OK
2021-09-09 21:27:59.941,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3911,"[7] recordIndex=7, title=Example title, description=Example description, workload=0.01, link=http://lol.org, startPeriod=2021/09/15 10:30, endPeriod=2021/09/15 10:29, visibility=null",OK
2021-09-09 21:28:04.341,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4142,"[8] recordIndex=8, title=Example title, description=Example description, workload=0.00, link=null, startPeriod=10:30, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-09 21:28:08.751,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4106,"[9] recordIndex=9, title=Example title, description=Example description, workload=0.02, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.com, startPeriod=10:30, endPeriod=2021/09/15 10:31, visibility=PUBLIC",OK
2021-09-09 21:28:12.957,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3934,"[10] recordIndex=1, title=Example title, description=Example description, workload=0.50, link=http:/err.org, startPeriod=2021/09/15 10:00, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-09 21:28:17.291,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4087,"[11] recordIndex=2, title=Example title, description=Example description, workload=10000, link=null, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 21:28:21.53,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3988,"[12] recordIndex=3, title=Example title, description=Example description, workload=15000, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 21:28:25.726,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3942,"[13] recordIndex=4, title=Example title, description=Example description, workload=0.502, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-09 21:28:29.967,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4017,"[14] recordIndex=5, title=Example title, description=Example description, workload=0.5026, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 21:28:34.113,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3901,"[15] recordIndex=6, title=Example title, description=Example description, workload=-1, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 21:28:38.385,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4041,"[16] recordIndex=7, title=Example title, description=Example description, workload=1.01, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-09 21:28:46.317,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,860,"[1] recordIndex=0, moment=2021/08/19 07:00, author=William Dunbar, text=http://www.twitter.com, info=This is so easy for me, come and fight me, XANA monsters!",OK
2021-09-09 21:28:47.393,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,847,"[2] recordIndex=1, moment=2021/08/19 06:00, author=Aelita Stones, text=http://www.twitter.com, info=Jeremy, please save me! the Schyphozoa is coming for me!!",OK
2021-09-09 21:28:48.683,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1056,"[3] recordIndex=2, moment=2021/08/19 05:00, author=Ulrich Stern, text=http://www.facebook.com, info=Hey, come and get into Lyoko!",OK
2021-09-09 21:28:49.755,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,825,"[4] recordIndex=3, moment=2021/08/19 04:00, author=Jeremy Belpois, text=http://www.ifscl.com, info=I can't get tired of publishing shouts!",OK
2021-09-09 21:28:50.797,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,805,"[5] recordIndex=4, moment=2021/08/19 03:00, author=Odd Della Robbia, text=http://www.google.com, info=Our laptop is very mindboggingly strange!",OK
2021-09-09 21:28:51.927,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,865,"[6] recordIndex=5, moment=2021/08/19 02:00, author=Carmen María, text=null, info=I love cinema!",OK
2021-09-09 21:28:53.065,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,907,"[7] recordIndex=6, moment=2021/08/19 01:00, author=Guillermo Diz, text=null, info=I'm sad because I haven't found Leslie...",OK
2021-09-09 21:29:02.261,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2052,"[1] recordIndex=0, author=Carmen, text=Potatoes, info=http://www.example.org",OK
2021-09-09 21:29:04.708,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2180,"[2] recordIndex=1, author=Guillermo, text=Hey, info=null",OK
2021-09-09 21:29:07.043,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2096,"[3] recordIndex=2, author=Loren, text=I'm happy, info=http://www.example.org",OK
2021-09-09 21:29:09.875,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2596,"[4] recordIndex=3, author=PacoPacoPacoPacoPacoPacoo, text=I'm sad, info=null",OK
2021-09-09 21:29:12.271,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2089,"[5] recordIndex=4, author=Jesús, text=4, info=http://www.example.org",OK
2021-09-09 21:29:15.147,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2615,"[6] recordIndex=5, author=Javier, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHel, info=https://www.imdb.com",OK
2021-09-09 21:29:17.929,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2536,"[7] recordIndex=6, author=Rebeca, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHell, info=null",OK
2021-09-09 21:29:20.699,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2482,"[8] recordIndex=7, author=Sex s s s s s s s s s s, text=Hello, info=null",OK
2021-09-09 21:29:23.502,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2539,"[9] recordIndex=8, author=Pacoo, text=Millio dollar s s s s s s s s s s s, info=null",OK
2021-09-09 21:29:26.328,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2510,"[10] recordIndex=9, author=Sex s s s s s s s s s s, text=Hey hey, info=https://www.imdb.com",OK
2021-09-09 21:29:29.049,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2470,"[11] recordIndex=10, author=Amanda, text=Hard core s s s s s s s s s s s, info=https://www.imdb.com",OK
2021-09-09 21:29:31.385,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2041,"[12] recordIndex=11, author=Sex s s s s s s s s s s, text=Nigeria s s s s s s s s s s, info=null",OK
2021-09-09 21:29:34.242,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2590,"[13] recordIndex=12, author=Sex s s s s s s s s s s, text=Viagra s s s s s s s s s s, info=https://www.imdb.com",OK
2021-09-09 21:29:35.734,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1242,"[1] recordIndex=0, author=null, text=Potatoes, info=http://www.example.org",OK
2021-09-09 21:29:37.266,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1286,"[2] recordIndex=1, author=Gui, text=Hey, info=null",OK
2021-09-09 21:29:38.822,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1311,"[3] recordIndex=2, author=LorenLorenLorenLorenLorenL, text=I'm happy, info=http://www.example.org",OK
2021-09-09 21:29:40.283,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1214,"[4] recordIndex=3, author=Pacoo, text=null, info=null",OK
2021-09-09 21:29:41.775,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1258,"[5] recordIndex=4, author=Carmen, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloo, info=null",OK
2021-09-09 21:29:43.317,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1255,"[6] recordIndex=5, author=Pepito, text=Hello, info=jvh",OK
2021-09-09 21:29:44.802,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1241,"[7] recordIndex=6, author=Million dollar, text=Heyy, info=null",OK
2021-09-09 21:29:46.31,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1276,"[8] recordIndex=7, author=Sex s s s s s s s s, text=I'm sad, info=http://www.example.org",OK
2021-09-09 21:29:47.839,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1302,"[9] recordIndex=8, author=Jesús, text=Sex, info=http://www.example.org",OK
2021-09-09 21:29:49.359,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1264,"[10] recordIndex=9, author=Irene, text=Cialis s s s s s s s s, info=null",OK
2021-09-09 21:29:51.198,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1429,"[11] recordIndex=10, author=David, text=Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Sex Sex, info=http://www.example.org",OK
2021-09-09 21:29:52.79,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1328,"[12] recordIndex=11, author=Irene, text=I'm sad, info=http://www.viagra.org",OK
2021-09-09 21:29:54.467,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1424,"[13] recordIndex=12, author=Monica, text=I'm happy, info=http://www.aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org",OK
2021-09-09 21:29:56.375,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1601,"[14] recordIndex=13, author=Marta, text=Heey!, info=http://www.aaaaviagraaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org",OK
2021-09-09 21:29:57.903,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1236,"[15] recordIndex=14, author=null, text=null, info=null",OK
2021-09-09 21:30:09.674,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,4593,"[1] recordIndex=0, company=Seville's university, sector=Education",OK
2021-09-09 21:30:13.959,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4035,"[1] recordIndex=0, company=null, sector=null",OK
2021-09-09 21:30:18.284,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3989,"[2] recordIndex=1, company=null, sector=Education",OK
2021-09-09 21:30:22.423,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3845,"[3] recordIndex=2, company=Youtube, sector=null",OK
2021-09-09 21:30:26.692,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4005,"[4] recordIndex=3, company=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sector=Education",OK
2021-09-09 21:30:31.06,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,4091,"[5] recordIndex=4, company=University, sector=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-09 21:30:42.567,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,4556,"[1] recordIndex=0, companyUpdate=Seville's university, sectorUpdate=Education",OK
2021-09-09 21:30:46.818,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4005,"[1] recordIndex=0, companyUpdate=null, sectorUpdate=null",OK
2021-09-09 21:30:51.049,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3953,"[2] recordIndex=1, companyUpdate=null, sectorUpdate=Education",OK
2021-09-09 21:30:55.341,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4010,"[3] recordIndex=2, companyUpdate=Youtube, sectorUpdate=null",OK
2021-09-09 21:30:59.483,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3905,"[4] recordIndex=3, companyUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sectorUpdate=Education",OK
2021-09-09 21:31:03.825,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4089,"[5] recordIndex=4, companyUpdate=University, sectorUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-09 21:31:12.824,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1890,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 21:31:15.034,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1954,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-09 21:31:17.347,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,2041,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-09 21:31:25.565,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1295,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-09 21:31:27.126,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1307,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-09 21:31:28.741,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1365,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-09 21:31:29.228,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,263,"[1] id=32",OK
2021-09-09 21:31:29.778,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,264,"[2] id=33",OK
2021-09-09 21:31:30.31,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,281,"[3] id=34",OK
2021-09-09 21:31:30.836,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,282,"[4] id=35",OK
2021-09-09 21:31:31.331,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,265,"[5] id=36",OK
2021-09-09 21:31:31.861,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,291,"[6] id=37",OK
2021-09-09 21:31:32.441,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,321,"[7] id=38",OK
2021-09-09 21:31:32.911,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,245,"[8] id=39",OK
2021-09-09 21:31:33.412,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,249,"[9] id=40",OK
2021-09-09 21:31:33.884,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,234,"[10] id=41",OK
2021-09-09 21:31:34.366,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,263,"[11] id=42",OK
2021-09-09 21:31:34.854,acme.testing.anonymous.task.AnonymousTaskShowTest,showNegative,255,"[12] id=51",OK
2021-09-09 21:31:46.467,acme.testing.SignUpTest,positiveSignUp,4538,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com, phone=+1 (123) 456",OK
2021-09-09 21:31:51.211,acme.testing.SignUpTest,positiveSignUp,4478,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, phone=null",OK
2021-09-09 21:31:56.004,acme.testing.SignUpTest,positiveSignUp,4517,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, phone=+34 945552342",OK
