timestamp,test-class,test-method,time,description,result
2021-09-10 10:27:07.14,acme.testing.manager.task.ManagerTaskShowTest,showPositive,4376,"[9] recordIndex=6, user=manager1, password=manager1, title=Pour filling into pan, description=Pour the cream cheese filling into the springform pan, over the graham cracker bottom layer. Smooth the top with a rubber spatula., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 21:30, endPeriod=2021/06/13 22:30, visibility=PUBLIC",OK
2021-09-10 10:27:10.973,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3423,"[10] recordIndex=7, user=manager1, password=manager1, title=Carefully pour the hot water into the roasting pan., description=(Without touching the hot oven), to create a water bath for the cheesecake, pouring until the water reaches halfway up the side of the springform pan, about 1 1/4 inches. (Alternatively you can add the water before putting the pan in the oven, whichever is easier for you.), workload=41.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 23:30, endPeriod=2021/06/14 00:30, visibility=PUBLIC",OK
2021-09-10 10:27:14.51,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3186,"[11] recordIndex=8, user=manager1, password=manager1, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.19, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 01:30, endPeriod=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-10 10:27:17.944,acme.testing.manager.task.ManagerTaskShowTest,showPositive,3177,"[12] recordIndex=9, user=manager1, password=manager1, title=Chill 4 hours, description=Cover the top of the cheesecake with foil, so that it doesn't actually touch the cheesecake. Chill in the refrigerator for a minimum of 4 hours, or overnight., workload=1.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, startPeriod=2021/06/13 02:30, endPeriod=2021/06/13 03:30, visibility=PRIVATE",OK
2021-09-10 10:27:20.348,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2085,"[1] id=32, user=manager1, password=manager1",OK
2021-09-10 10:27:22.581,acme.testing.manager.task.ManagerTaskShowTest,createNegative,1979,"[2] id=33, user=manager2, password=manager2",OK
2021-09-10 10:27:24.782,acme.testing.manager.task.ManagerTaskShowTest,createNegative,1952,"[3] id=55, user=manager1, password=manager1",OK
2021-09-10 10:27:27.135,acme.testing.manager.task.ManagerTaskShowTest,createNegative,2107,"[4] id=55, user=manager2, password=manager2",OK
2021-09-10 10:27:42.848,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7879,"[1] recordIndex=0, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-10 10:27:50.776,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7681,"[2] recordIndex=1, title=Task 2: Startup project, description=Add tools in workspace, workload=2.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:27:59.15,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8121,"[3] recordIndex=2, title=Study of the sex of wild animal life in dry areas, description=Lorem ipsum dolorem, workload=99.59, link=https://lol.org, startPeriod=2022/09/13 10:30, endPeriod=2024/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:28:07.944,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8541,"[4] recordIndex=3, title=a, description=a, workload=1.00, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.es, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-10 10:28:16.952,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8747,"[5] recordIndex=4, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PUBLIC",OK
2021-09-10 10:28:24.964,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,7763,"[6] recordIndex=5, title=Task 2: Startup project, description=Add tools in workspace, workload=1.59, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:28:34.164,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8861,"[7] recordIndex=6, title=Task 2: Startup project, description=Add tools in workspace, workload=0.01, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:28:42.704,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,8288,"[8] recordIndex=7, title=Task 2: Startup project, description=Add tools in workspace, workload=0.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:28:49.605,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,6656,"[9] recordIndex=8, title=Task 2: Startup project, description=Add tools in workspace, workload=1.00, link=null, startPeriod=2022/09/13 10:30, endPeriod=2022/09/13 12:30, visibility=PRIVATE",OK
2021-09-10 10:28:53.801,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3946,"[1] recordIndex=1, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=null, visibility=PUBLIC",OK
2021-09-10 10:28:58.182,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4130,"[2] recordIndex=2, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, workload=1.00, link=http://example.org, startPeriod=null, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-10 10:29:02.265,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3732,"[3] recordIndex=3, title=Task 1: Initialize project, description=Create a new repository in Git and upload the StarterProject, workload=null, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=null",OK
2021-09-10 10:29:06.597,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4078,"[4] recordIndex=4, title=Task 1: Initialize project, description=null, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-10 10:29:10.967,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4100,"[5] recordIndex=5, title=null, description=Create a new repository in Git and upload the StarterProject, workload=1.00, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-10 10:29:14.811,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3599,"[6] recordIndex=6, title=null, description=null, workload=null, link=null, startPeriod=null, endPeriod=null, visibility=null",OK
2021-09-10 10:29:18.745,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3696,"[7] recordIndex=7, title=Example title, description=Example description, workload=0.01, link=http://lol.org, startPeriod=2021/09/15 10:30, endPeriod=2021/09/15 10:29, visibility=null",OK
2021-09-10 10:29:22.922,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3901,"[8] recordIndex=8, title=Example title, description=Example description, workload=0.00, link=null, startPeriod=10:30, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-10 10:29:27.145,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3961,"[9] recordIndex=9, title=Example title, description=Example description, workload=0.02, link=http://AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.com, startPeriod=10:30, endPeriod=2021/09/15 10:31, visibility=PUBLIC",OK
2021-09-10 10:29:31.3,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3909,"[10] recordIndex=1, title=Example title, description=Example description, workload=0.50, link=http:/err.org, startPeriod=2021/09/15 10:00, endPeriod=2021/09/15 10:30, visibility=PRIVATE",OK
2021-09-10 10:29:35.543,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3975,"[11] recordIndex=2, title=Example title, description=Example description, workload=10000, link=null, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-10 10:29:39.796,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4026,"[12] recordIndex=3, title=Example title, description=Example description, workload=15000, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2022/09/13 11:30, visibility=PUBLIC",OK
2021-09-10 10:29:44.023,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3975,"[13] recordIndex=4, title=Example title, description=Example description, workload=0.502, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PUBLIC",OK
2021-09-10 10:29:48.37,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,4035,"[14] recordIndex=5, title=Example title, description=Example description, workload=0.5026, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-10 10:29:52.498,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3881,"[15] recordIndex=6, title=Example title, description=Example description, workload=-1, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-10 10:29:56.724,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,3974,"[16] recordIndex=7, title=Example title, description=Example description, workload=1.01, link=http://example.org, startPeriod=2021/09/13 10:30, endPeriod=2021/09/13 11:30, visibility=PRIVATE",OK
2021-09-10 10:30:07.061,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,3129,"[1] recordIndex=0, moment=2021/08/19 07:00, author=William Dunbar, info=http://www.twitter.com, text=This is so easy for me, come and fight me, XANA monsters!, mark=aa12-091921, deadline=2021/09/19 01:00, budget=USD 112.00, important=true",OK
2021-09-10 10:30:10.233,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2927,"[2] recordIndex=1, moment=2021/08/19 06:00, author=Aelita Stones, info=http://www.twitter.com, text=Jeremy, please save me! the Schyphozoa is coming for me!!, mark=aa11-091921, deadline=2021/09/19 01:00, budget=EUR 30.00, important=false",OK
2021-09-10 10:30:13.491,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,3003,"[3] recordIndex=2, moment=2021/08/19 05:00, author=Ulrich Stern, info=http://www.facebook.com, text=Hey, come and get into Lyoko!, mark=aa10-091921, deadline=2021/09/19 01:00, budget=USD 88.00, important=true",OK
2021-09-10 10:30:16.749,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2983,"[4] recordIndex=3, moment=2021/08/19 04:00, author=Jeremy Belpois, info=http://www.ifscl.com, text=I can't get tired of publishing shouts!, mark=aa09-091921, deadline=2021/09/19 01:00, budget=EUR 100.00, important=false",OK
2021-09-10 10:30:19.952,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2953,"[5] recordIndex=4, moment=2021/08/19 03:00, author=Odd Della Robbia, info=http://www.google.com, text=Our laptop is very mindboggingly strange!, mark=aa08-091921, deadline=2021/09/19 01:00, budget=EUR 100.00, important=true",OK
2021-09-10 10:30:23.294,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,3089,"[6] recordIndex=5, moment=2021/08/19 02:00, author=Carmen María, info=null, text=I love cinema!, mark=aa07-092721, deadline=2021/09/27 02:00, budget=USD 110.00, important=false",OK
2021-09-10 10:30:25.623,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2050,"[7] recordIndex=6, moment=2021/08/19 01:00, author=Guillermo Diz, info=null, text=I'm sad because I haven't found Leslie..., mark=aa06-091921, deadline=2021/09/19 01:00, budget=USD 90.00, important=false",OK
2021-09-10 10:30:38.056,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4656,"[1] recordIndex=11, author=Sex s s s s s s s s s s, text=Hello, info=null, mark=xa11-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:30:42.903,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4581,"[2] recordIndex=10, author=Sex s s s s s s s s s s, text=Nigeria s s s s s s s s s s, info=null, mark=xa12-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:30:47.639,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4465,"[3] recordIndex=9, author=Sex s s s s s s s s s s, text=Hey hey, info=https://www.imdb.com, mark=xe11-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:30:52.269,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4384,"[4] recordIndex=8, author=Pacoo, text=Millio dollar s s s s s s s s s s s, info=null, mark=xg11-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:30:57.553,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5045,"[5] recordIndex=7, author=Rebeca, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHell, info=null, mark=xh16-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:03.175,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5375,"[6] recordIndex=6, author=Javier, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHel, info=https://www.imdb.com, mark=xk17-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:08.75,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5327,"[7] recordIndex=5, author=Jesús, text=4, info=http://www.example.org, mark=xk21-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:14.491,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5485,"[8] recordIndex=4, author=PacoPacoPacoPacoPacoPacoo, text=I'm sad, info=null, mark=1111-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:20.247,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5495,"[9] recordIndex=3, author=Loren, text=I'm happy, info=http://www.example.org, mark=2X11-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:25.859,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5354,"[10] recordIndex=2, author=Guillermo, text=Hey, info=null, mark=x311-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:30.824,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4714,"[11] recordIndex=1, author=Carmen, text=Potatoes, info=http://www.example.org, mark=3311-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:35.626,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4559,"[12] recordIndex=0, author=Amanda, text=Hard core s s s s s s s s s s s, info=https://www.imdb.com, mark=x011-091021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:37.509,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1615,"[1] recordIndex=0, author=null, text=Potatoes, info=http://www.example.org, mark=aa11-091921, deadline=2020/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:39.325,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1573,"[2] recordIndex=1, author=Gui, text=Hey, info=null, mark=aa11-091021, deadline=2021/10/05 00:01, budget=EAR 10.00, important=true",OK
2021-09-10 10:31:41.299,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1715,"[3] recordIndex=2, author=LorenLorenLorenLorenLorenL, text=I'm happy, info=http://www.example.org, mark=null, deadline=2021/10/05 00:01, budget=EUR -10.00, important=true",OK
2021-09-10 10:31:43.219,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1652,"[4] recordIndex=3, author=Pacoo, text=null, info=null, mark=1 11-091021, deadline=2021/09/11 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:45.257,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1733,"[5] recordIndex=4, author=Carmen, text=HelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloHelloo, info=null, mark=hae-2109-rr/10, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:47.128,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1607,"[6] recordIndex=5, author=Pepito, text=Hello, info=jvh, mark=aa11-211021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:48.993,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1607,"[7] recordIndex=6, author=Million dollar, text=Heyy, info=null, mark=aa11-aa1021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:50.92,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1615,"[8] recordIndex=7, author=Sex s s s s s s s s, text=I'm sad, info=http://www.example.org, mark=xxxxaa11-211021xxxx, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:52.749,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1592,"[9] recordIndex=8, author=Jesús, text=Sex, info=http://www.example.org, mark=hae-2109-rr/10, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:54.649,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1646,"[10] recordIndex=9, author=Irene, text=Cialis s s s s s s s s, info=null, mark=aa11-211021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:56.536,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1643,"[11] recordIndex=10, author=David, text=Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Viagra Sex Sex, info=http://www.example.org, mark=hae-2109-rr/10, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:31:58.527,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1677,"[12] recordIndex=11, author=Irene, text=I'm sad, info=http://www.viagra.org, mark=aa11-2110222221, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:32:00.488,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1686,"[13] recordIndex=12, author=Monica, text=I'm happy, info=http://www.aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org, mark=hae-2109-rr/10, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:32:02.554,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1827,"[14] recordIndex=13, author=Marta, text=Heey!, info=http://www.aaaaviagraaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.org, mark=ar1-211021, deadline=2021/10/05 00:01, budget=EUR 10.00, important=true",OK
2021-09-10 10:32:04.145,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1305,"[15] recordIndex=14, author=null, text=null, info=null, mark=null, deadline=null, budget=null, important=false",OK
2021-09-10 10:32:15.877,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,4454,"[1] recordIndex=0, company=Seville's university, sector=Education",OK
2021-09-10 10:32:19.962,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3828,"[1] recordIndex=0, company=null, sector=null",OK
2021-09-10 10:32:24.019,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3806,"[2] recordIndex=1, company=null, sector=Education",OK
2021-09-10 10:32:28.063,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3794,"[3] recordIndex=2, company=Youtube, sector=null",OK
2021-09-10 10:32:32.205,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3885,"[4] recordIndex=3, company=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sector=Education",OK
2021-09-10 10:32:36.443,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,3982,"[5] recordIndex=4, company=University, sector=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-10 10:32:48.265,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,4528,"[1] recordIndex=0, companyUpdate=Seville's university, sectorUpdate=Education",OK
2021-09-10 10:32:52.428,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3907,"[1] recordIndex=0, companyUpdate=null, sectorUpdate=null",OK
2021-09-10 10:32:56.449,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3758,"[2] recordIndex=1, companyUpdate=null, sectorUpdate=Education",OK
2021-09-10 10:33:00.511,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3785,"[3] recordIndex=2, companyUpdate=Youtube, sectorUpdate=null",OK
2021-09-10 10:33:04.638,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3875,"[4] recordIndex=3, companyUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String, sectorUpdate=Education",OK
2021-09-10 10:33:08.782,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,3887,"[5] recordIndex=4, companyUpdate=University, sectorUpdate=this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String this is a +255 String",OK
2021-09-10 10:33:18.227,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,2054,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
2021-09-10 10:33:20.463,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1969,"[2] recordIndex=1, title=Place in oven, description=Place the roasting pan with the springform pan in it, in the oven, on the lower rack., workload=34.20, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 22:30, end=2022/06/13 23:30, visibility=PUBLIC",OK
2021-09-10 10:33:22.624,acme.testing.anonymous.task.AnonymousTaskListTest,listPositive,1906,"[3] recordIndex=2, title=Bake at 325°F (160°C) for 1 1/2 hours, description=Hot stuff!, workload=99.00, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/14 00:30, end=2023/06/14 01:30, visibility=PUBLIC",OK
2021-09-10 10:33:32.273,acme.testing.anonymous.task.AnonymousTaskShowTest,showPositive,1836,"[1] recordIndex=0, title=A, description=Crack open the oven door 1-inch, and let the cake cool in the oven, as the oven cools, for another hour. This gentle cooling will help prevent the cheesecake surface from cracking., workload=5.31, link=https://www.simplyrecipes.com/recipes/perfect_cheesecake/, start=2021/06/13 01:30, end=2023/06/13 02:30, visibility=PUBLIC",OK
